time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,activity_label
5306235.0,-0.757812,1.818359,0.009277,-0.00373,-0.016787,0.018386,0.288086,-1.887207,0.714844,-0.134031,0.131366,0.019452,chewing
5306245.0,-0.683594,1.844727,-0.002441,0.010658,0.024248,-0.022649,0.300293,-1.888672,0.713379,-0.127103,0.111381,0.045565,chewing
5306255.0,-0.734375,1.813477,0.001953,-0.00906,0.037305,-0.006395,0.296387,-1.892578,0.729004,-0.130833,0.114579,0.060487,chewing
5306265.0,-0.716797,1.815918,-0.003418,-0.041035,0.055957,-0.03011,0.283691,-1.880371,0.736328,-0.100989,0.083136,0.040502,chewing
5306275.0,-0.744141,1.816406,0.0,-0.060221,0.000799,-0.013323,0.287109,-1.893555,0.717285,-0.097792,0.076741,0.025314,chewing
5306285.0,-0.755371,1.804199,-0.006348,-0.12124,-0.040502,0.045565,0.286621,-1.899902,0.72998,-0.084469,0.06555,0.023182,chewing
5306295.0,-0.768066,1.820313,0.008301,-0.023982,0.00906,0.051694,0.287109,-1.882324,0.727051,-0.074343,0.074609,0.014389,chewing
5306305.0,-0.741211,1.822266,0.007324,0.03011,0.041568,0.027446,0.280273,-1.888184,0.70752,-0.081005,0.074609,0.015455,chewing
5306315.0,-0.740234,1.807129,0.003906,0.104453,0.043167,0.02558,0.29541,-1.896973,0.694824,-0.055691,0.062619,0.020784,chewing
5306325.0,-0.717285,1.817383,0.01123,0.114312,0.007194,-0.03464,0.297363,-1.885254,0.698242,-0.049296,0.047164,0.011458,chewing
5306335.0,-0.727051,1.818359,0.005371,0.139093,-0.050361,-0.061819,0.293945,-1.900391,0.712891,-0.011191,0.016521,-0.003997,chewing
5306345.0,-0.687988,1.850098,0.000488,0.120708,-0.042101,-0.095926,0.290039,-1.898438,0.728516,0.007994,-0.008793,0.00906,chewing
5306355.0,-0.72998,1.833496,0.002441,0.062086,-0.015188,-0.036239,0.287598,-1.889648,0.72168,0.017054,0.004796,-0.000799,chewing
5306365.0,-0.752441,1.825684,0.000977,0.031975,0.054358,-0.004263,0.274902,-1.897461,0.722168,-0.003997,0.001332,0.015455,chewing
5306375.0,-0.763672,1.802246,0.003418,0.066083,0.091663,0.01732,0.276855,-1.891602,0.731934,0.014123,0.008793,-0.01279,chewing
5306385.0,-0.772949,1.79248,0.009766,0.100723,0.091397,-0.005063,0.280762,-1.88623,0.687012,0.001865,0.014123,-0.021051,chewing
5306395.0,-0.725098,1.816895,-0.014648,0.09566,0.042634,-0.054625,0.277832,-1.898926,0.700195,0.029311,-0.045299,-0.009326,chewing
5306405.0,-0.734375,1.814941,-0.016602,0.153216,-0.001599,-0.034107,0.310059,-1.869141,0.74707,0.082337,-0.088466,-0.016521,chewing
5306415.0,-0.739258,1.825684,0.010742,0.197982,-0.051161,-0.035173,0.29834,-1.88623,0.716797,0.035706,-0.060753,-0.030643,chewing
5306425.0,-0.707031,1.833496,0.004883,0.197449,-0.06928,-0.014922,0.289063,-1.902832,0.699707,0.069813,-0.025047,-0.041035,chewing
5306435.0,-0.731445,1.816895,0.007324,0.180395,-0.045032,0.027712,0.288086,-1.899902,0.700195,0.067415,-0.013856,-0.06102,chewing
5306445.0,-0.769531,1.804688,-0.01416,0.11298,0.005596,0.010126,0.275391,-1.897461,0.686035,0.036772,-0.018652,-0.027446,chewing
5306455.0,-0.762207,1.76416,-0.018555,0.173734,-0.038371,0.073011,0.299316,-1.866699,0.742187,0.102322,-0.041835,-0.031709,chewing
5306465.0,-0.723633,1.800781,-0.005859,0.144689,-0.052493,0.005329,0.302246,-1.875977,0.730957,0.055424,-0.001332,-0.054092,chewing
5306475.0,-0.724609,1.820801,-0.004395,0.087133,-0.037038,0.016254,0.292969,-1.901855,0.713379,0.049296,0.032242,-0.079939,chewing
5306485.0,-0.742187,1.80957,-0.006836,0.00826,-0.053825,0.033041,0.297363,-1.882324,0.733887,0.083936,0.049562,-0.122306,chewing
5306495.0,-0.727539,1.82959,-0.01709,-0.385038,-0.24408,0.119375,0.298828,-1.886719,0.744629,0.100989,0.049029,-0.121773,chewing
5306505.0,-0.739746,1.843262,-0.019531,-0.280319,-0.184658,0.058622,0.287109,-1.875,0.730469,0.116977,0.041835,-0.138827,chewing
5306515.0,-0.754883,1.798828,-0.010254,-0.087133,-0.135629,0.12124,0.276367,-1.912598,0.712891,0.159078,0.007194,-0.151884,chewing
5306525.0,-0.735352,1.825684,-0.01709,0.116178,-0.206508,0.132965,0.281738,-1.892578,0.728516,0.174799,-0.009593,-0.13483,chewing
5306535.0,-0.763184,1.783691,-0.016113,0.288845,-0.362389,0.124438,0.265137,-1.89209,0.711426,0.136162,0.009593,-0.119375,chewing
5306545.0,-0.805176,1.78418,0.00293,0.136695,-0.26593,0.067149,0.277344,-1.880371,0.723633,0.063152,0.024248,-0.083936,chewing
5306555.0,-0.783203,1.810547,0.036621,-0.297905,-0.386637,-0.002665,0.306152,-1.869141,0.764648,0.047697,0.025314,-0.038371,chewing
5306565.0,-0.692383,1.849121,0.020996,-0.673617,-0.444459,0.048763,0.290527,-1.844727,0.796387,0.085534,0.007994,-0.051427,chewing
5306575.0,-0.692383,1.861328,-0.004395,-0.656297,-0.336276,0.136695,0.270996,-1.89502,0.705078,0.092196,-0.089265,-0.06555,chewing
5306585.0,-0.725586,1.858887,0.029785,-0.64777,-0.288579,0.168138,0.27832,-1.977051,0.598633,0.09193,-0.264064,0.002665,chewing
5306595.0,-0.699219,1.866211,0.056152,-0.674949,-0.284315,0.084469,0.415527,-1.867188,0.747559,0.161743,-0.292043,0.0,chewing
5306605.0,-0.708984,1.823242,0.055664,-0.630717,-0.348533,0.091397,0.290039,-1.857422,0.834473,0.023715,-0.097525,-0.174799,chewing
5306615.0,-0.746582,1.814941,0.074219,-0.35706,-0.244879,0.033041,0.314453,-1.844238,0.806152,0.084202,0.013057,-0.106052,chewing
5306625.0,-0.794922,1.800781,0.066406,-0.080472,-0.078606,0.010126,0.273926,-1.878906,0.756348,0.019185,-0.010392,-0.006662,chewing
5306635.0,-0.763184,1.797852,0.058594,0.06475,-0.014389,0.003997,0.263672,-1.877441,0.744629,0.011991,-0.010658,0.027179,chewing
5306645.0,-0.706543,1.847656,0.056152,0.115112,0.040769,-0.000533,0.275391,-1.873047,0.743652,-0.023715,0.040236,-0.023449,chewing
5306655.0,-0.743652,1.836914,0.048828,0.118842,0.068481,0.02638,0.305664,-1.871582,0.733398,-0.029044,0.059954,-0.036772,chewing
5306665.0,-0.689453,1.875488,0.059082,0.084735,0.074609,0.041835,0.32373,-1.866211,0.745117,-0.046897,0.065816,-0.059421,chewing
5306675.0,-0.731445,1.82666,0.055664,0.083136,0.070879,0.053026,0.318359,-1.854492,0.749512,-0.053292,0.081538,-0.047963,chewing
5306685.0,-0.749512,1.819336,0.041992,0.112714,0.115378,0.032775,0.319824,-1.85498,0.730957,-0.063685,0.088732,-0.041035,chewing
5306695.0,-0.771484,1.782715,0.045898,0.172401,0.144956,0.089265,0.305176,-1.874512,0.73584,-0.067948,0.085268,-0.028511,chewing
5306705.0,-0.736816,1.821777,0.049316,0.201446,0.171335,0.072211,0.299316,-1.884766,0.759766,-0.067149,0.100989,-0.002665,chewing
5306715.0,-0.756348,1.805176,0.033691,0.216101,0.19958,0.071945,0.292969,-1.884766,0.749512,-0.062086,0.120175,-0.00826,chewing
5306725.0,-0.726074,1.853516,0.043945,0.212371,0.166539,0.053026,0.319824,-1.874023,0.796875,-0.054092,0.152683,-0.02558,chewing
5306735.0,-0.724609,1.83252,0.041504,0.266462,0.104986,0.055691,0.312988,-1.85498,0.779297,-0.086334,0.223029,-0.063152,chewing
5306745.0,-0.703613,1.848633,0.041504,0.268594,0.096992,0.086334,0.296387,-1.881348,0.759766,-0.096459,0.185991,-0.045299,chewing
5306755.0,-0.744141,1.820801,0.027344,0.316025,0.059954,0.108717,0.320801,-1.86377,0.761719,-0.090864,0.136695,-0.027712,chewing
5306765.0,-0.685547,1.859863,0.039551,0.374913,-0.021317,0.114046,0.320313,-1.865234,0.76709,-0.087933,0.122306,-0.022116,chewing
5306775.0,-0.71582,1.824219,0.021484,0.376778,-0.033308,0.120175,0.29248,-1.896973,0.724609,-0.085801,0.104187,-0.003997,chewing
5306785.0,-0.733887,1.83252,0.022461,0.311495,-0.023182,0.100989,0.300293,-1.883789,0.732422,-0.071678,0.069547,0.006395,chewing
5306795.0,-0.732422,1.825684,0.019531,0.293908,-0.044766,0.127636,0.315918,-1.856934,0.761719,-0.065283,0.06475,-0.000266,chewing
5306805.0,-0.695801,1.84082,0.037109,0.457516,-0.178263,0.282717,0.32959,-1.837402,0.71875,-0.127636,0.152417,-0.062885,chewing
5306815.0,-0.743652,1.830566,0.008301,0.00826,0.207841,0.096193,0.265625,-1.975098,0.63623,-0.094061,0.062619,-0.015188,chewing
5306825.0,-0.781738,1.773926,-0.003418,0.019452,0.117776,0.029577,0.315918,-1.878906,0.722168,-0.029311,-0.029311,0.015721,chewing
5306835.0,-0.737793,1.806641,0.006348,0.078606,0.086067,-0.013057,0.303711,-1.868652,0.753906,-0.103387,-0.008527,0.073544,chewing
5306845.0,-0.735352,1.821777,-0.000977,0.129234,0.072211,0.048763,0.307129,-1.883301,0.741211,-0.14309,0.022116,0.087666,chewing
5306855.0,-0.70752,1.819824,0.008789,0.14389,0.059155,0.090331,0.303711,-1.893066,0.719727,-0.171069,0.062352,0.046631,chewing
5306865.0,-0.705566,1.82373,0.012695,0.103121,0.116711,0.114312,0.299316,-1.887207,0.727539,-0.215302,0.104453,0.037838,chewing
5306875.0,-0.69043,1.849609,0.010742,0.026913,0.180928,0.106851,0.298828,-1.872559,0.727051,-0.249142,0.122573,0.051694,chewing
5306885.0,-0.705078,1.824707,0.023926,-0.045032,0.204377,0.067415,0.302734,-1.882324,0.712891,-0.23502,0.062885,0.135096,chewing
5306895.0,-0.710449,1.803223,0.023437,-0.025314,0.148953,0.00826,0.304688,-1.883789,0.725586,-0.203311,0.032508,0.147087,chewing
5306905.0,-0.687012,1.82666,0.01709,-0.015721,0.077008,-0.066616,0.302246,-1.907715,0.711914,-0.206775,0.012524,0.169204,chewing
5306915.0,-0.708496,1.820801,0.020996,-0.051161,0.099124,-0.102588,0.303223,-1.884277,0.728027,-0.178796,-0.00373,0.156413,chewing
5306925.0,-0.744141,1.794922,0.013184,-0.033574,0.13483,-0.067415,0.294434,-1.87793,0.739746,-0.203311,0.031443,0.118043,chewing
5306935.0,-0.729004,1.823242,0.01416,0.023182,0.104453,-0.028511,0.273926,-1.888184,0.727539,-0.243547,0.077807,0.127369,chewing
5306945.0,-0.724609,1.8125,0.008789,0.041302,0.109516,-0.016787,0.277832,-1.88623,0.725098,-0.237685,0.0866,0.120441,chewing
5306955.0,-0.73291,1.814453,0.01709,0.050628,0.117776,0.018386,0.289551,-1.875,0.734863,-0.249675,0.116178,0.140959,chewing
5306965.0,-0.694824,1.849121,0.015137,0.05196,0.150018,0.039436,0.293457,-1.866699,0.724121,-0.235553,0.145222,0.133231,chewing
5306975.0,-0.69873,1.857422,0.002441,0.011191,0.155081,0.00906,0.30127,-1.875,0.736816,-0.231023,0.168671,0.088199,chewing
5306985.0,-0.707031,1.853027,0.023437,-0.001599,0.122839,-0.036772,0.286133,-1.883789,0.722168,-0.226493,0.19958,0.037305,chewing
5306995.0,-0.702637,1.835938,0.007813,-0.03464,0.130833,-0.041035,0.291504,-1.891602,0.714355,-0.177464,0.18226,0.013323,chewing
5307005.0,-0.72998,1.828125,0.027344,-0.014123,0.116178,-0.039436,0.275879,-1.901855,0.713379,-0.154548,0.172668,0.053292,chewing
5307015.0,-0.773926,1.797363,0.016602,0.001599,0.07834,-0.055424,0.291504,-1.897461,0.707031,-0.14389,0.12577,0.061819,chewing
5307025.0,-0.740723,1.818848,0.013184,0.016787,0.059954,-0.055424,0.293457,-1.891602,0.722656,-0.119642,0.072744,0.078873,chewing
5307035.0,-0.698242,1.845215,0.023437,0.03091,0.067415,-0.064217,0.293457,-1.898926,0.711914,-0.095127,0.058355,0.053292,chewing
5307045.0,-0.717773,1.835449,0.029785,0.042368,0.078074,-0.002665,0.28418,-1.898926,0.717773,-0.10019,0.069813,0.04743,chewing
5307055.0,-0.70459,1.852539,0.021484,0.059954,0.022116,-0.006395,0.28418,-1.908203,0.692383,-0.077274,0.088199,0.012257,chewing
5307065.0,-0.691895,1.848145,0.031738,0.049562,0.014922,-0.000533,0.283691,-1.900391,0.707031,-0.028511,0.082337,-0.020518,chewing
5307075.0,-0.740723,1.807617,0.029297,0.072478,0.014922,0.011191,0.264648,-1.896484,0.706543,-0.02185,0.059421,0.0,chewing
5307085.0,-0.731934,1.822266,0.023437,0.079939,0.01359,0.031709,0.265137,-1.899414,0.706055,-0.00826,0.029844,0.00373,chewing
5307095.0,-0.746582,1.792969,0.027344,0.107917,0.007461,0.002132,0.272949,-1.907715,0.692871,-0.002665,-0.005063,-0.020784,chewing
5307105.0,-0.737305,1.796875,0.008301,0.111648,-0.003464,0.005329,0.274902,-1.910645,0.681152,0.009593,-0.015988,-0.022649,chewing
5307115.0,-0.711426,1.851074,0.027832,0.092462,-0.005063,0.045032,0.269531,-1.891602,0.706543,0.046897,-0.042634,-0.03091,chewing
5307125.0,-0.681152,1.845703,0.023437,0.070879,-0.015721,-0.008793,0.27002,-1.913086,0.679199,0.040236,-0.041568,-0.037838,chewing
5307135.0,-0.695801,1.845703,0.011719,0.041035,-0.010658,-0.049029,0.266602,-1.906738,0.701172,0.039969,-0.068214,-0.01279,chewing
5307145.0,-0.699219,1.849609,0.02002,-0.000533,-0.044499,-0.022649,0.269531,-1.901855,0.70752,0.06102,-0.092729,-0.004796,chewing
5307155.0,-0.709961,1.827148,0.013672,-0.042368,-0.001332,-0.00906,0.282715,-1.881348,0.705566,0.065816,-0.08287,-0.023982,chewing
5307165.0,-0.737793,1.812988,0.022461,-0.0866,0.060487,0.080472,0.284668,-1.876953,0.717773,0.075675,-0.083936,-0.039436,chewing
5307175.0,-0.752441,1.818359,0.008301,-0.066083,0.090597,0.182527,0.300293,-1.876953,0.71875,0.07834,-0.098591,-0.039436,chewing
5307185.0,-0.760254,1.815918,0.011719,-0.05196,0.069547,0.077541,0.304688,-1.883301,0.714355,0.066882,-0.088732,-0.057822,chewing
5307195.0,-0.730957,1.82666,0.010742,-0.006395,0.020784,0.026913,0.307617,-1.90625,0.701172,0.085534,-0.120441,-0.043167,chewing
5307205.0,-0.722168,1.831055,0.017578,0.041568,-0.010126,-0.042368,0.302734,-1.883789,0.716797,0.116444,-0.156946,-0.054092,chewing
5307215.0,-0.719238,1.825195,0.025391,0.065283,0.002931,-0.089798,0.302734,-1.878906,0.713867,0.118309,-0.177198,-0.051161,chewing
5307225.0,-0.70752,1.827637,0.027344,0.120708,-0.059954,-0.049562,0.29541,-1.874512,0.712402,0.139093,-0.174266,-0.066616,chewing
5307235.0,-0.713379,1.826172,0.018555,0.123372,-0.043167,0.00373,0.277344,-1.881836,0.731934,0.137228,-0.118576,-0.096726,chewing
5307245.0,-0.727539,1.812012,0.033691,0.104453,-0.00826,0.034107,0.267578,-1.901367,0.698242,0.115112,-0.057023,-0.13936,chewing
5307255.0,-0.70459,1.813477,0.020996,0.08207,0.023715,0.029044,0.262695,-1.900879,0.70166,0.100456,-0.031443,-0.126303,chewing
5307265.0,-0.706055,1.806152,0.02002,0.132698,-0.005596,-0.023182,0.274414,-1.892578,0.726562,0.104187,-0.03091,-0.102855,chewing
5307275.0,-0.704102,1.834473,0.020508,0.161476,-0.083136,-0.056224,0.287109,-1.88916,0.723633,0.07381,-0.00826,-0.071678,chewing
5307285.0,-0.703613,1.848145,0.016602,0.152949,-0.130034,0.031176,0.29834,-1.901855,0.716797,0.095127,-0.027712,-0.076475,chewing
5307295.0,-0.708008,1.841797,0.022461,0.122573,-0.091397,0.089531,0.315918,-1.891602,0.718262,0.085534,-0.059155,-0.081271,chewing
5307305.0,-0.727539,1.825195,0.003418,0.098058,-0.077541,0.060487,0.317871,-1.880859,0.740723,0.135896,-0.098058,-0.088199,chewing
5307315.0,-0.724609,1.821289,0.007813,0.106851,-0.087133,-0.023449,0.353516,-1.871582,0.733887,0.122839,-0.075675,-0.082337,chewing
5307325.0,-0.730957,1.817871,0.007813,0.114046,-0.077274,-0.02558,0.314453,-1.880859,0.71875,0.120441,-0.085801,-0.089531,chewing
5307335.0,-0.734863,1.829102,0.017578,0.115645,-0.054092,0.03091,0.309082,-1.881836,0.729004,0.136695,-0.092196,-0.08287,chewing
5307345.0,-0.743164,1.813965,0.007813,0.119109,-0.022116,0.006395,0.29834,-1.874512,0.749023,0.139893,-0.032508,-0.120441,chewing
5307355.0,-0.737305,1.821777,0.018555,0.106585,-0.011191,0.031443,0.285156,-1.873535,0.739258,0.129767,0.01359,-0.115112,chewing
5307365.0,-0.728027,1.815918,0.039063,0.128701,-0.013856,0.007727,0.270996,-1.893066,0.717285,0.07008,0.063152,-0.104986,chewing
5307375.0,-0.708008,1.809082,0.012695,0.151617,-0.055424,0.00906,0.28125,-1.880859,0.739746,0.055424,0.087933,-0.098058,chewing
5307385.0,-0.681641,1.843262,0.026855,0.133231,-0.059155,0.013057,0.289063,-1.887695,0.724121,-0.026113,0.10019,-0.06555,chewing
5307395.0,-0.739746,1.815918,0.005371,0.061819,-0.006395,0.043167,0.304199,-1.874023,0.733887,-0.057023,0.114579,-0.037838,chewing
5307405.0,-0.736816,1.826172,0.017578,0.042368,0.000799,0.033574,0.307617,-1.883301,0.72998,-0.051161,0.100723,-0.015721,chewing
5307415.0,-0.748535,1.831055,0.01123,0.043167,0.035706,0.010925,0.308594,-1.874023,0.734863,-0.042101,0.075675,-0.025047,chewing
5307425.0,-0.724121,1.82373,0.018066,0.03544,0.029311,0.045565,0.316406,-1.880859,0.722168,-0.014123,0.045299,-0.036505,chewing
5307435.0,-0.727539,1.814453,0.01709,0.023982,0.037838,0.015988,0.32373,-1.883301,0.726562,0.019985,0.005329,-0.038104,chewing
5307445.0,-0.704102,1.828613,0.021973,0.016254,0.054625,0.040236,0.313965,-1.882813,0.727051,0.04743,0.002665,-0.050894,chewing
5307455.0,-0.699707,1.845703,0.027344,-0.007461,0.035972,-0.038371,0.311523,-1.890625,0.739258,0.064484,-0.009859,-0.080205,chewing
5307465.0,-0.740234,1.808105,0.021973,-0.001066,0.031975,-0.086867,0.28418,-1.890137,0.72998,0.073277,-0.003198,-0.087666,chewing
5307475.0,-0.699707,1.836426,0.024414,-0.028778,0.018386,-0.288046,0.287109,-1.895508,0.727539,0.065017,0.007194,-0.091397,chewing
5307485.0,-0.703613,1.842285,0.006348,-0.116178,0.087933,-0.31256,0.291504,-1.892578,0.727051,0.073544,0.005329,-0.058888,chewing
5307495.0,-0.766113,1.807617,0.004883,-0.162542,0.148953,-0.335743,0.303223,-1.848145,0.760742,0.111381,-0.001066,-0.09113,chewing
5307505.0,-0.724121,1.805176,0.032227,-0.300836,0.218233,-0.266462,0.280762,-1.876953,0.714844,0.127636,-0.03917,-0.105519,chewing
5307515.0,-0.726562,1.795898,0.023926,-0.51827,0.101522,-0.189988,0.290039,-1.915527,0.665527,0.1303,-0.134031,-0.051427,chewing
5307525.0,-0.691895,1.824707,0.043945,-0.938747,-0.325884,-0.115645,0.314941,-1.919922,0.674316,0.16121,-0.256337,-0.095926,chewing
5307535.0,-0.751953,1.824707,0.027832,-0.567299,0.029577,0.11298,0.352539,-1.865723,0.71582,0.155348,-0.268594,-0.118576,chewing
5307545.0,-0.737793,1.809082,0.053223,-0.318423,0.140959,0.081538,0.350098,-1.818359,0.807617,0.060487,-0.056757,-0.107651,chewing
5307555.0,-0.71582,1.813965,0.06543,-0.242214,0.029311,0.065816,0.291992,-1.873535,0.800781,-0.002665,0.083669,-0.050894,chewing
5307565.0,-0.70752,1.815918,0.058594,-0.080472,0.015988,-0.021317,0.294922,-1.89209,0.745117,-0.00906,0.089798,-0.000266,chewing
5307575.0,-0.729492,1.825684,0.056152,-0.021583,0.002665,-0.083403,0.302734,-1.881836,0.765137,-0.016521,0.095394,0.007994,chewing
5307585.0,-0.748535,1.817383,0.057617,0.033308,0.023182,-0.108717,0.334961,-1.861328,0.746582,-0.01279,0.07008,0.032242,chewing
5307595.0,-0.736816,1.818848,0.063477,0.069813,0.036505,-0.164407,0.345215,-1.864258,0.734863,-0.006662,0.07008,0.029044,chewing
5307605.0,-0.749023,1.842285,0.061035,0.12577,0.058622,-0.116444,0.346191,-1.867188,0.750977,0.007461,0.083669,-0.011458,chewing
5307615.0,-0.744629,1.844238,0.042969,0.151351,0.064217,-0.112714,0.308594,-1.865234,0.755371,-0.008527,0.110582,-0.01732,chewing
5307625.0,-0.743652,1.84375,0.052246,0.201712,0.067948,-0.058089,0.30957,-1.87207,0.764648,-0.013057,0.118576,-0.01279,chewing
5307635.0,-0.744629,1.837402,0.041504,0.207574,0.091397,0.029844,0.312012,-1.867188,0.754883,-0.024781,0.145755,0.0,chewing
5307645.0,-0.753906,1.834473,0.023926,0.215835,0.057023,0.00826,0.319336,-1.853516,0.767578,-0.049828,0.24408,-0.054092,chewing
5307655.0,-0.749023,1.819336,0.027832,0.233954,0.046364,0.019985,0.289551,-1.869629,0.765137,-0.10845,0.321087,-0.058888,chewing
5307665.0,-0.741211,1.844727,0.037598,0.246478,0.050095,0.096992,0.300781,-1.887695,0.740723,-0.145755,0.289645,-0.022116,chewing
5307675.0,-0.753418,1.828125,0.019531,0.257403,0.061553,0.107651,0.310547,-1.873535,0.750977,-0.149485,0.248609,0.007994,chewing
5307685.0,-0.736328,1.830566,0.047852,0.260867,0.03544,0.115645,0.318359,-1.860352,0.752441,-0.14762,0.218499,0.026913,chewing
5307695.0,-0.731934,1.822266,0.031738,0.258202,0.014655,0.10845,0.326172,-1.875977,0.750488,-0.149485,0.173734,0.030643,chewing
5307705.0,-0.719727,1.825195,0.010254,0.281384,-0.03464,0.099124,0.304199,-1.890625,0.733398,-0.125504,0.149752,0.015721,chewing
5307715.0,-0.729004,1.810547,0.038086,0.277654,-0.062352,0.085002,0.297363,-1.885254,0.742676,-0.114845,0.12577,0.018119,chewing
5307725.0,-0.714355,1.815918,0.022949,0.262199,-0.076741,0.024515,0.293457,-1.884277,0.753906,-0.118576,0.119109,0.013856,chewing
5307735.0,-0.707031,1.825684,0.027344,0.355994,-0.157746,0.017054,0.297363,-1.871582,0.736328,-0.114845,0.135629,0.019452,chewing
5307745.0,-0.736328,1.830566,0.029785,0.249675,-0.079672,-0.011191,0.286621,-1.895508,0.731934,-0.11298,0.111381,0.02185,chewing
5307755.0,-0.719727,1.821777,0.017578,0.221697,-0.077008,0.060753,0.30957,-1.865723,0.748535,-0.093795,0.083669,0.025314,chewing
5307765.0,-0.740723,1.821289,0.01416,0.176132,-0.072478,0.116711,0.296387,-1.888672,0.737305,-0.115911,0.083403,0.036505,chewing
5307775.0,-0.736328,1.807617,0.02002,0.1311,-0.069014,0.16574,0.307617,-1.878906,0.735352,-0.090864,0.052493,0.055424,chewing
5307785.0,-0.745117,1.796875,0.033203,0.115112,-0.088998,0.137495,0.326172,-1.874512,0.76709,-0.052227,0.03917,0.010126,chewing
5307795.0,-0.72998,1.793945,0.012207,0.185191,-0.146288,0.130833,0.302246,-1.858887,0.748047,-0.016254,0.043433,-0.035972,chewing
5307805.0,-0.748535,1.790039,0.026855,-0.000533,0.025314,0.075675,0.293945,-1.919434,0.704102,-0.066616,0.020251,0.008527,chewing
5307815.0,-0.773437,1.790039,0.02002,-0.02558,0.0429,0.092995,0.32373,-1.862793,0.750977,-0.01279,0.005329,0.027179,chewing
5307825.0,-0.754395,1.808594,0.040039,-0.051427,0.078873,0.062619,0.303711,-1.881836,0.708984,-0.118576,0.060221,0.085801,chewing
5307835.0,-0.755371,1.810547,0.019531,0.007727,0.027979,-0.002132,0.321777,-1.896973,0.748047,-0.084735,0.037038,0.08207,chewing
5307845.0,-0.73877,1.836914,0.03125,-0.148686,0.176132,-0.040236,0.302734,-1.898438,0.712891,-0.162276,0.053559,0.092196,chewing
