time_ms,l_ax,l_ay,l_az,l_gx,l_gy,l_gz,r_ax,r_ay,r_az,r_gx,r_gy,r_gz,state,chewing_side,cpm,channel,activity_label
6038333.0,-1.229004,1.536133,-0.01416,0.040769,0.175332,-0.054625,-1.059082,-1.620605,0.557617,-0.090597,0.051161,0.055691,warming_up,-,0.000,-,non_chewing
6038343.0,-1.226563,1.539551,-0.009277,0.046098,0.165473,-0.055957,-1.066406,-1.618652,0.550781,-0.084202,0.0437,0.018119,warming_up,-,0.000,-,non_chewing
6038353.0,-1.225586,1.540039,-0.028809,0.06928,0.17027,-0.049562,-1.052246,-1.625488,0.555176,-0.089265,0.046098,0.002398,warming_up,-,0.000,-,non_chewing
6038363.0,-1.222656,1.540527,-0.036133,0.038104,0.171335,-0.046364,-1.063965,-1.623535,0.532715,-0.098058,0.071945,-0.061553,warming_up,-,0.000,-,non_chewing
6038373.0,-1.207031,1.541992,-0.007324,0.009593,0.180129,-0.031709,-1.070801,-1.609863,0.513672,-0.087133,0.080205,-0.072478,warming_up,-,0.000,-,non_chewing
6038383.0,-1.214355,1.546387,-0.03125,-0.014655,0.19132,0.00373,-1.064453,-1.604492,0.493652,-0.097792,0.094328,-0.067415,warming_up,-,0.000,-,non_chewing
6038393.0,-1.206543,1.548828,-0.018555,-0.05649,0.138827,-0.002931,-1.052246,-1.59375,0.50293,-0.055424,0.07008,-0.059155,warming_up,-,0.000,-,non_chewing
6038403.0,-1.20166,1.547852,0.007813,-0.033041,0.099657,0.003464,-1.062988,-1.612793,0.552246,-0.015721,0.044766,-0.031176,warming_up,-,0.000,-,non_chewing
6038413.0,-1.19043,1.552734,0.016113,-0.019452,0.053292,0.024781,-1.048828,-1.61377,0.55957,-0.002398,0.053559,-0.045565,warming_up,-,0.000,-,non_chewing
6038423.0,-1.176758,1.560547,-0.010742,0.000266,0.034107,0.020784,-1.058594,-1.614746,0.543457,-0.006662,0.067415,-0.0437,warming_up,-,0.000,-,non_chewing
6038433.0,-1.190918,1.560547,-0.006348,0.014655,0.025847,-0.00453,-1.058594,-1.625977,0.548828,-0.011991,0.063152,-0.050095,warming_up,-,0.000,-,non_chewing
